date,ANO_flatID,ANO_pointID,collector,habitat,NiN_type,species,individual_nr,plant_height_cm,length_lb_cm,nr_segments_lb,Segment,length_mm,nr_leaves,nr_scars,nr_branch_scars,nr_side_branches,nr_fruits,nr_fruit_buds,leaf_weight,stem_weight,branches_weight,fruit_weight,fruitbuds_weight,sidebranches_weight,remarks,UniqueID,UniqueID_Sonya,UniqueID_Plant,Herbarium_Yes/No,Weighed_Yes/No,Weighed and Bag found
,,,,,,,,,,,S23,26,7,12,,0,0,,0.0393,0.00882,0,0,,,,,___,____,,,
,,,,,,,,,,,S22,23,6,10,,0,0,,0.03283,0.01147,0,0,,,,,___,____,,,
,897,31,,,,vv,3,13.5,14.4,4,S24,15,9,9,,0,0,,0.03168,0.00323,0,0,,,,,897_31__vv,897_31__vv_3,,Yes,
,,,,,,,,,,,S23,27,9,15,,0,0,,0.12763,0.0133,0,0,,,,,___,____,,,
,,,,,,,,,,,S22,24,3,11,,0,0,,0.03289,0.01993,0,0,,,,,___,____,,,
,897,42,,,,vm,1,13.9,13.9,6,S24,22,5,6,,0,0,,0.00886,0.00635,0,0,,,,,897_42__vm,897_42__vm_1,Yes,Yes,
,,,,,,,,,,,S23,43,0,9,,2,0,,0,0.02206,0.0068,0,,,,,___,____,,,
,,,,,,,,,,,S22,56,0,10,,1,0,,0,0.04953,0.00814,0,,,,,___,____,,,
,897,42,,,,vm,2,10.5,10.9,8,S24,2,1,1,,0,0,,0.00192,,0,0,,,No stem in bag,,897_42__vm,897_42__vm_2,Yes,Yes,
,,,,,,,,,,,S23,20,0,5,,2,0,,0,0.00606,0.00261,0,,,,,___,____,,,
,,,,,,,,,,,S22,16,0,5,,0,0,,0,0.00626,0,0,,,,,___,____,,,
,897,42,,,,vm,3,13.1,12.7,4,S24,12,5,5,,0,0,,0.00658,0.00288,0,0,,,,,897_42__vm,897_42__vm_3,Yes,Yes,
,,,,,,,,,,,S23,46,0,8,,3,0,,0,0.02989,0.01419,0,,,,,___,____,,,
,,,,,,,,,,,S22,58,0,7,,2,0,,0,0.07256,0.08362,0,,,,,___,____,,,
,897,42,,,,vv,1,11.1,13.1,6,S24,18,10,11,,0,0,,0.03152,0.00475,0,0,,,,,897_42__vv,897_42__vv_1,Yes,Yes,
,,,,,,,,,,,S23,18,7,10,,0,0,,0.04475,0.00851,0,0,,,,,___,____,,,
,,,,,,,,,,,S22,16,4,10,,0,0,,0.031,0.01101,0,0,,,,,___,____,,,
,897,42,,,,vv,2,11,11.5,5,S24,21,8,11,,0,0,,0.01824,0.00385,0,0,,,,,897_42__vv,897_42__vv_2,Yes,Yes,
,,,,,,,,,,,S23,17,7,10,,0,0,,0.01582,0.00542,0,0,,,,,___,____,,,
,,,,,,,,,,,S22,23,2,10,,1,0,,0.01072,0.014,0.04062,0,,,,,___,____,,,
,897,42,,,,vv,3,13.1,11.8,5,S24,19,7,9,,0,0,,0.0468,0.00519,0,0,,,,,897_42__vv,897_42__vv_3,Yes,Yes,
,,,,,,,,,,,S23,22,7,11,,1,0,,0.06581,0.01582,0.0238,0,,,,,___,____,,,
,,,,,,,,,,,S22,9,0,3,,0,0,,0,0.00237,0,0,,,,,___,____,,,
,794,62,,,,vm,1,28.3,35.2,3,S24,73,8,8,,0,0,,0.05018,0.05461,0,0,,,,,794_62__vm,794_62__vm_1,,Yes,
,,,,,,,,,,,S23,143,0,12,,4,0,,0,0.28219,0.28842,0,,,,,___,____,,,
,,,,,,,,,,,S22,129,0,15,,0,0,,0,0.32318,0,0,,,,,___,____,,,
,794,62,,,,vm,2,33.5,31.5,5,S24,31,5,5,,0,0,,0.02311,0.00916,0,0,,,,,794_62__vm,794_62__vm_2,,Yes,
,,,,,,,,,,,S23,65,0,7,,3,0,,0,0.03866,0.06332,0,,,,,___,____,,,
,,,,,,,,,,,S22,76,0,8,,2,0,,0,0.9997,0.25187,0,,,,,___,____,,,
,794,62,,,,vm,3,30.4,30.9,6,S24,76,8,8,,0,0,,0.0756,0.05155,0,0,,,,,794_62__vm,794_62__vm_3,,Yes,
,,,,,,,,,,,S23,87,0,8,,2,0,,0,0.13173,0.23014,0,,,,,___,____,,,
,,,,,,,,,,,S22,21,0,1,,0,0,,0,0.04384,0,0,,,,,___,____,,,
,794,62,,,,vv,1,32.8,39,4,S24,87,15,19,,0,0,,0.36083,0.07327,0,0,,,,,794_62__vv,794_62__vv_1,,Yes,
,,,,,,,,,,,S23,105,7,14,,0,0,,0.21516,0.15277,0,0,,,,,___,____,,,
,,,,,,,,,,,S22,103,0,9,,0,0,,0,0.16307,0,0,,,,,___,____,,,
,794,62,,,,vv,2,27.9,27.4,4,S24,56,11,13,,0,0,,0.13005,0.02787,0,0,,,,,794_62__vv,794_62__vv_2,,Yes,
,,,,,,,,,,,S23,94,8,29,,0,0,,0.04445,0.08705,0,0,,,,,___,____,,,
,,,,,,,,,,,S22,61,0,16,,0,0,,0,0.07237,0,0,,,,,___,____,,,
,794,62,,,,vv,3,19.1,27.1,4,S24,61,13,17,,0,0,,0.17979,0.02614,0,0,,,,,794_62__vv,794_62__vv_3,,Yes,
,,,,,,,,,,,S23,76,9,16,,0,0,,0.2033,0.0566,0,0,,,,,___,____,,,
,,,,,,,,,,,S22,83,6,15,,0,0,,0.08898,0.08415,0,0,,,,,___,____,,,
,794,66,,,,vm,1,20.8,25.1,4,S24,29,5,6,,0,0,,0.02569,0.01328,0,0,,,,,794_66__vm,794_66__vm_1,Yes,Yes,
,,,,,,,,,,,S23,88,0,8,,4,0,,0,0.11018,0.17667,0,,,,,___,____,,,
,,,,,,,,,,,S22,96,0,9,,2,0,,0,0.27554,0.48691,0,,,,,___,____,,,
,794,66,,,,vm,2,22.4,33.7,7,S24,46,7,7,,0,0,,0.04242,0.02597,0,0,,,,,794_66__vm,794_66__vm_2,Yes,Yes,
,,,,,,,,,,,S23,58,0,7,,2,0,,0,0.0512,0.07229,0,,,,,___,____,,,
,,,,,,,,,,,S22,81,0,9,,4,0,,0,0.20217,0.61119,0,,,,,___,____,,,
,794,66,,,,vm,3,40.2,40.2,4,S24,44,6,6,,0,0,,0.05697,0.03878,0,0,,,,,794_66__vm,794_66__vm_3,Yes,Yes,
,,,,,,,,,,,S23,107,0,10,,3,0,,0,0.16719,0.19606,0,,,,,___,____,,,
,,,,,,,,,,,S22,126,0,10,,3,0,,0,0.52691,0.82661,0,,,,,___,____,,,
,794,66,,,,vv,1,30.1,27.9,4,S24,54,9,14,,0,0,,0.10423,0.02636,0,0,,,,,794_66__vv,794_66__vv_1,Yes,Yes,
,,,,,,,,,,,S23,87,11,20,,1,0,,0.31144,0.10635,0.16883,0,,,,,___,____,,,
,,,,,,,,,,,S22,89,4,17,,0,0,,0.10855,0.14985,0,0,,,,,___,____,,,
,794,66,,,,vv,2,36.7,31.3,4,S24,45,10,13,,0,0,,0.06301,0.01571,0,0,,,,,794_66__vv,794_66__vv_2,Yes,Yes,
,,,,,,,,,,,S23,121,13,21,,1,0,,0.36534,0.17273,0.09613,0,,,,,___,____,,,
,,,,,,,,,,,S22,100,7,12,,0,0,,0.16667,0.19223,0,0,,,,,___,____,,,
,794,66,,,,vv,3,34.5,27.2,4,S24,54,10,17,,0,0,,0.12639,0.03944,0,0,,,,,794_66__vv,794_66__vv_3,Yes,Yes,
,,,,,,,,,,,S23,99,15,26,,0,0,,0.17908,0.11115,0,0,,,,,___,____,,,
,,,,,,,,,,,S22,98,7,20,,0,0,,0.0913,0.17773,0,0,,,,,___,____,,,
,647,32,,,,vm,1,10.8,17.2,8,S24,14,4,4,,0,0,,0.01218,0.0034,0,0,,,,,647_32__vm,647_32__vm_1,,Yes,
,,,,,,,,,,,S23,22,0,5,,2,0,,0,0.0087,0.01553,0,,,,,___,____,,,
,,,,,,,,,,,S22,32,0,6,,1,0,,0,0.01594,0.02096,0,,,,,___,____,,,
,647,32,,,,vm,2,12.9,12.5,7,S24,11,4,4,,0,0,,0.00976,0.00233,0,0,,,,,647_32__vm,647_32__vm_2,,Yes,
,,,,,,,,,,,S23,13,0,4,,1,0,,0,0.00481,0.00788,0,,,,,___,____,,,
,,,,,,,,,,,S22,19,0,5,,1,0,,0,0.00822,0.01133,0,,,,,___,____,,,
,647,32,,,,vm,3,11.5,10.9,6,S24,12,5,5,,0,0,,0.0088,0.00334,0,0,,,,,647_32__vm,647_32__vm_3,,Yes,
,,,,,,,,,,,S23,22,0,6,,1,0,,0,0.00829,0.00835,0,,,,,___,____,,,
,,,,,,,,,,,S22,27,0,6,,1,0,,0,0.01679,0.01921,0,,,,,___,____,,,
,647,32,,,,vv,1,11.2,14.9,4,S24,34,12,14,,0,0,,0.12061,0.0121,0,0,,,,,647_32__vv,647_32__vv_1,,Yes,
,,,,,,,,,,,S23,54,11,14,,0,0,,0.12951,0.03615,0,0,,,,,___,____,,,
,,,,,,,,,,,S22,45,0,17,,0,0,,0,0.04417,0,0,,,,,___,____,,,
,647,32,,,,vv,2,10.7,12.7,4,S24,22,11,11,,0,0,,0.08344,0.00619,0,0,,,,,647_32__vv,647_32__vv_2,,Yes,
,,,,,,,,,,,S23,28,11,13,,0,0,,0.11881,0.0146,0,0,,,,,___,____,,,
,,,,,,,,,,,S22,42,5,13,,0,0,,0.05091,0.03309,0,0,,,,,___,____,,,
,647,32,,,,vv,3,10.2,9.2,4,S24,32,10,13,,0,0,,0.09435,0.01141,0,0,,,,,647_32__vv,647_32__vv_3,,Yes,
,,,,,,,,,,,S23,34,8,14,,0,0,,0.05529,0.0231,0,0,,,,,___,____,,,
,,,,,,,,,,,S22,8,0,3,,0,0,,0,0.00456,0,0,,,,,___,____,,,
12.09.2024,ANO_0166,46,PT,skog,T4-C1,vm,1,,29.6,6,S24,4.96,5,6,,0,,,,,,,,,,100,ANO_0166_46_T4-C1_vm,ANO_0166_46_T4-C1_vm_1,,,
,,,,,,,2,,,,S23,6.52,5,2,2,3,,,,,,,,,sidegreiner avbeitet,,___,____2,,,
,,,,,,,3,,,,S22,7.05,0,7,0,0,,,,,,,,,sidegreiner avbeitet,,___,____3,,,
12.09.2024,ANO_0166,46,PT,skog,T4-C1,vm,1,,27,5,S24,6.35,6,6,0,0,,,,,,,,,,101,ANO_0166_46_T4-C1_vm,ANO_0166_46_T4-C1_vm_1,,,
,,,,,,,2,,,,S23,5.53,0,6,0,5,,,,,,,,,sidegreiner avbeitet,,___,____2,,,
,,,,,,,3,,,,S22,12.32,0,11,,5,,,,,,,,,sidegreiner avbeitet,,___,____3,,,
12.09.2024,ANO_0166,46,PT,skog,T4-C1,vm,1,,39.6,7,S24,6.35,7,7,0,0,,,,,,,,,,102,ANO_0166_46_T4-C1_vm,ANO_0166_46_T4-C1_vm_1,,,
,,,,,,,2,,,,S23,7.5,0,4,,1,,,,,,,,,sidegreiner avbeitet,,___,____2,,,
,,,,,,,3,,,,S22,4.93,0,1,,2,,,,,,,,,sidegreiner avbeitet,,___,____3,,,
12.09.2024,ANO_0166,46,PT,skog,T4-C1,vv,1,,15.1,4,S24,3.95,9,2,,,,,,,,,,,,103,ANO_0166_46_T4-C1_vv,ANO_0166_46_T4-C1_vv_1,,,
,,,,,,,2,,,,S23,5.22,9,2,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,4.79,4,3,,,,,,,,,,,,,___,____3,,,
12.09.2024,ANO_0166,46,PT,skog,T4-C1,vv,1,,10.7,4,S24,3.08,7,0,,,,,,,,,,,,104,ANO_0166_46_T4-C1_vv,ANO_0166_46_T4-C1_vv_1,,,
,,,,,,,2,,,,S23,4.68,6,4,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,2.21,0,2,,1,,,,,,,,,,,___,____3,,,
12.09.2024,ANO_0166,46,PT,skog,T4-C1,vv,1,,17,4,S24,3.43,9,2,,,,,,,,,,,,105,ANO_0166_46_T4-C1_vv,ANO_0166_46_T4-C1_vv_1,,,
,,,,,,,2,,,,S23,3.29,8,0,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,5.33,4,2,,,,,,,,,,,,,___,____3,,,
10.08.2024,ANO_0022,55,PT,open,T3-C3,vv,1,15,17.5,3,S24,4.9,12,1,,,,,,,,,,,,106,ANO_0022_55_T3-C3_vv,ANO_0022_55_T3-C3_vv_1,,,
,,,,,,,2,,,,S23,7.2,10,3,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,5.3,0,8,,,,,,,,,,,,,___,____3,,,
10.08.2024,ANO_0022,55,PT,open,T3-C3,vv,1,19,21.8,4,S24,4.9,12,1,,,,,,,,,,,,107,ANO_0022_55_T3-C3_vv,ANO_0022_55_T3-C3_vv_1,,,
,,,,,,,2,,,,S23,6.1,9,2,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,6.4,3,6,,,,,,,,,,,,,___,____3,,,
10.08.2024,ANO_0022,55,PT,open,T3-C3,vv,1,12.5,14.8,3,S24,3.4,11,2,,,,,,,,,,,,108,ANO_0022_55_T3-C3_vv,ANO_0022_55_T3-C3_vv_1,,,
,,,,,,,2,,,,S23,4.9,8,6,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,6.2,1,7,,,,,,,,,,,,,___,____3,,,
10.08.2024,ANO_0022,55,PT,open,T3-C3,vm,1,20.5,21,6,S24,4.1,7,0,,0,,,,,,,,,,109,ANO_0022_55_T3-C3_vm,ANO_0022_55_T3-C3_vm_1,,,
,,,,,,,2,,,,S23,3.4,0,1,,2,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,4.4,0,3,,1,,,,,,,,,,,___,____3,,,
10.08.2024,ANO_0022,55,PT,open,T3-C3,vm,1,23,29,5,S24,5.6,6,0,,0,,,,,,,,,,110,ANO_0022_55_T3-C3_vm,ANO_0022_55_T3-C3_vm_1,,,
,,,,,,,2,,,,S23,7.5,2,6,,2,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,5.9,0,5,,2,,,,,,,,,,,___,____3,,,
10.08.2024,ANO_0022,55,PT,open,T3-C3,vm,1,20,23.1,6,S24,4.9,6,0,,1,,,,,,,,,,111,ANO_0022_55_T3-C3_vm,ANO_0022_55_T3-C3_vm_1,,,
,,,,,,,2,,,,S23,6.7,0,6,,3,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,4.1,0,3,,0,,,,,,,,,,,___,____3,,,
10.08.2024,ANO_0022,26,PT,skog,T4-C1,vm,1,19.5,21.7,6,S24,1.6,4,0,,,,,,,,,,,,112,ANO_0022_26_T4-C1_vm,ANO_0022_26_T4-C1_vm_1,,,
,,,,,,,2,,,,S23,4.2,0,4,,2,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,6.6,0,5,,3,,,,,,,,,,,___,____3,,,
10.08.2024,ANO_0022,26,PT,skog,T4-C1,vm,1,19,22,7,S24,3.9,6,2,,,,,,,,,,,,113,ANO_0022_26_T4-C1_vm,ANO_0022_26_T4-C1_vm_1,,,
,,,,,,,2,,,,S23,5.6,2,2,,3,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,6.5,0,4,,3,,,,,,,,,,,___,____3,,,
10.08.2024,ANO_0022,26,PT,skog,T4-C1,vm,1,25.5,28.9,8,S24,1.9,4,0,,,,,,,,,,,,114,ANO_0022_26_T4-C1_vm,ANO_0022_26_T4-C1_vm_1,,,
,,,,,,,2,,,,S23,4.1,2,2,,3,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,8.5,0,1,,6,,,,,,,,,,,___,____3,,,
10.08.2024,ANO_0022,26,PT,skog,T4-C1,vv,1,13,17.5,5,S24,2.2,11,0,,,,,,,,,,,,115,ANO_0022_26_T4-C1_vv,ANO_0022_26_T4-C1_vv_1,,,
,,,,,,,2,,,,S23,4,8,3,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,3.7,3,4,,,,,,,,,,,,,___,____3,,,
10.08.2024,ANO_0022,26,PT,skog,T4-C1,vv,1,11.4,10,4,S24,3.5,18,0,,,,,,,,,,,mange små blad,116,ANO_0022_26_T4-C1_vv,ANO_0022_26_T4-C1_vv_1,,,
,,,,,,,2,,,,S23,2.6,11,1,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,3,6,4,,,,,,,,,,,,,___,____3,,,
10.08.2024,ANO_0022,26,PT,skog,T4-C1,vv,1,15,19.4,6,S24,3.7,16,1,,,,,,,,,,,mange små blad,117,ANO_0022_26_T4-C1_vv,ANO_0022_26_T4-C1_vv_1,,,
,,,,,,,2,,,,S23,2.9,10,1,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,5.1,11,3,,,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,46,PT,open,V1-C5,vm,1,20.5,22.3,5,S24,1.5,3,0,,,,,,,,,,,,118,ANO_0212_46_V1-C5_vm,ANO_0212_46_V1-C5_vm_1,,,
,,,,,,,2,,,,S23,4.2,2,3,,2,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,5.3,2,3,,2,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,46,PT,open,V1-C5,vm,1,18.5,21.6,6,S24,2.5,4,0,,,,,,,,,,,,119,ANO_0212_46_V1-C5_vm,ANO_0212_46_V1-C5_vm_1,,,
,,,,,,,2,,,,S23,2.6,1,3,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,5.8,2,3,,2,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,46,PT,open,V1-C5,vm,1,24,27.8,8,S24,2,5,0,,,,,,,,,,,,120,ANO_0212_46_V1-C5_vm,ANO_0212_46_V1-C5_vm_1,,,
,,,,,,,2,,,,S23,3.1,2,4,,2,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,4.9,1,6,,1,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,46,PT,open,V1-C5,vv,1,12.5,15.6,6,S24,2.4,8,2,,,,,,,,,,,,121,ANO_0212_46_V1-C5_vv,ANO_0212_46_V1-C5_vv_1,,,
,,,,,,,2,,,,S23,3.9,9,1,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,1.9,0,2,,,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,46,PT,open,V1-C5,vv,1,14.5,21,4,S24,5.4,11,2,,,,,,,,,,,,122,ANO_0212_46_V1-C5_vv,ANO_0212_46_V1-C5_vv_1,,,
,,,,,,,2,,,,S23,2.7,6,5,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,6.5,0,8,,,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,46,PT,open,V1-C5,vv,1,14,15.2,5,S24,2.8,11,0,,,,,,,,,,,,123,ANO_0212_46_V1-C5_vv,ANO_0212_46_V1-C5_vv_1,,,
,,,,,,,2,,,,S23,6.2,6,9,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,4.7,0,9,,,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,62,PT,skog,T4-C9,vm,1,14,15.2,5,S24,3.4,5,0,,,,,,,,,,,,124,ANO_0212_62_T4-C9_vm,ANO_0212_62_T4-C9_vm_1,,,
,,,,,,,2,,,,S23,4,0,2,,3,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,2.2,0,2,,1,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,62,PT,skog,T4-C9,vm,1,26,26.7,5,S24,4.8,4,2,,,,,,,,,,,,125,ANO_0212_62_T4-C9_vm,ANO_0212_62_T4-C9_vm_1,,,
,,,,,,,2,,,,S23,7,3,6,,3,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,8.4,0,7,,4,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,62,PT,skog,T4-C9,vm,1,18,18.4,4,S24,4.8,4,2,,,,,,,,,,,,126,ANO_0212_62_T4-C9_vm,ANO_0212_62_T4-C9_vm_1,,,
,,,,,,,2,,,,S23,6.2,0,6,,3,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,4,0,4,,1,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,62,PT,skog,T4-C9,vv,1,10,12.5,4,S24,2.8,14,0,,,,,,,,,,,,127,ANO_0212_62_T4-C9_vv,ANO_0212_62_T4-C9_vv_1,,,
,,,,,,,2,,,,S23,3.3,0,0,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,3.1,7,2,,,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,62,PT,skog,T4-C9,vv,1,9,12.5,4,S24,1.9,13,0,,,,,,,,,,,,128,ANO_0212_62_T4-C9_vv,ANO_0212_62_T4-C9_vv_1,,,
,,,,,,,2,,,,S23,5.5,10,4,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,2.2,0,4,,,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,62,PT,skog,T4-C9,vv,1,11,12.9,4,S24,1.4,9,0,,,,,,,,,,,,129,ANO_0212_62_T4-C9_vv,ANO_0212_62_T4-C9_vv_1,,,
,,,,,,,2,,,,S23,2.7,12,0,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,3.5,8,3,,,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,53,PT,open,V2-C1,vm,1,12,13.1,5,S24,2.9,5,1,,,,,,,,,,,,130,ANO_0212_53_V2-C1_vm,ANO_0212_53_V2-C1_vm_1,,,
,,,,,,,2,,,,S23,1.8,0,3,,1,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,3.5,0,6,,,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,53,PT,open,V2-C1,vm,1,17.5,17.8,6,S24,1.5,3,1,,,,,,,,,,,,131,ANO_0212_53_V2-C1_vm,ANO_0212_53_V2-C1_vm_1,,,
,,,,,,,2,,,,S23,1.6,0,2,,1,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,1.8,0,2,,,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,53,PT,open,V2-C1,vm,1,15,17,5,S24,4.6,2,3,,,,,,,,,,,,132,ANO_0212_53_V2-C1_vm,ANO_0212_53_V2-C1_vm_1,,,
,,,,,,,2,,,,S23,3.3,0,2,,2,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,4.1,0,1,,1,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,53,PT,open,V2-C1,vv,1,16,20.1,4,S24,3.9,11,1,,,1,,,,,,,,,133,ANO_0212_53_V2-C1_vv,ANO_0212_53_V2-C1_vv_1,,,
,,,,,,,2,,,,S23,2.8,0,4,,2,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,5,7,4,,,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,53,PT,open,V2-C1,vv,1,12.1,12.1,3,S24,2.5,9,1,,,,,,,,,,,,134,ANO_0212_53_V2-C1_vv,ANO_0212_53_V2-C1_vv_1,,,
,,,,,,,2,,,,S23,4.9,10,2,,1,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,4.3,0,3,,,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,53,PT,open,V2-C1,vv,1,17.5,17.8,5,S24,1.8,9,1,,,,,,,,,,,,135,ANO_0212_53_V2-C1_vv,ANO_0212_53_V2-C1_vv_1,,,
,,,,,,,2,,,,S23,2.4,6,2,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,1.9,3,3,,,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,55,PT,skog,T4-C1,vm,1,29.5,33.8,8,S24,4.5,7,0,,,,,,,,,,,,136,ANO_0212_55_T4-C1_vm,ANO_0212_55_T4-C1_vm_1,,,
,,,,,,,2,,,,S23,7.9,0,4,,5,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,10.5,0,5,,4,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,55,PT,skog,T4-C1,vm,1,25,30.6,6,S24,8.5,7,0,,,,,,,,,,,,137,ANO_0212_55_T4-C1_vm,ANO_0212_55_T4-C1_vm_1,,,
,,,,,,,2,,,,S23,5.8,0,6,,2,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,4.1,0,4,,3,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,55,PT,skog,T4-C1,vm,1,31,36.8,6,S24,8.1,8,1,,,,,,,,,,,,138,ANO_0212_55_T4-C1_vm,ANO_0212_55_T4-C1_vm_1,,,
,,,,,,,2,,,,S23,9.6,0,3,,4,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,4.7,0,4,,1,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,55,PT,skog,T4-C1,vv,1,17,20.3,6,S24,2.4,10,0,,,,,,,,,,,,139,ANO_0212_55_T4-C1_vv,ANO_0212_55_T4-C1_vv_1,,,
,,,,,,,2,,,,S23,6,7,5,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,6.4,3,8,,1,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,55,PT,skog,T4-C1,vv,1,16,20.8,5,S24,2.4,9,1,,,,,,,,,,,,140,ANO_0212_55_T4-C1_vv,ANO_0212_55_T4-C1_vv_1,,,
,,,,,,,2,,,,S23,4.2,5,5,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,7.5,0,12,,,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,55,PT,skog,T4-C1,vv,1,20,24.8,4,S24,3,9,1,,,,,,,,,,,,141,ANO_0212_55_T4-C1_vv,ANO_0212_55_T4-C1_vv_1,,,
,,,,,,,2,,,,S23,3.9,6,5,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,5.9,0,13,,,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,51,PT,skog,T4-C5,vm,1,26,28.3,6,S24,8.1,8,0,,,,,,,,,,,,142,ANO_0212_51_T4-C5_vm,ANO_0212_51_T4-C5_vm_1,,,
,,,,,,,2,,,,S23,11.1,0,7,,3,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,7.6,0,8,,,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,51,PT,skog,T4-C5,vm,1,19.5,27,4,S24,8.7,8,0,,,,,,,,,,,,143,ANO_0212_51_T4-C5_vm,ANO_0212_51_T4-C5_vm_1,,,
,,,,,,,2,,,,S23,10.5,5,4,,1,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,7.3,0,6,,2,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,51,PT,skog,T4-C5,vm,1,31,37.2,4,S24,2.8,3,1,,,,,,,,,,,,144,ANO_0212_51_T4-C5_vm,ANO_0212_51_T4-C5_vm_1,,,
,,,,,,,2,,,,S23,7.8,4,3,,1,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,11.5,0,2,,7,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,51,PT,skog,T4-C5,vv,1,12.5,14,6,S24,4.3,14,1,,,,,,,,,,,,145,ANO_0212_51_T4-C5_vv,ANO_0212_51_T4-C5_vv_1,,,
,,,,,,,2,,,,S23,6,10,3,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,4.7,3,3,,2,,,,,,,,,,,___,____3,,,
06.09.2024,ANO_0212,51,PT,skog,T4-C5,vv,1,15,19.5,4,S24,2.4,7,1,,,,,,,,,,,,146,ANO_0212_51_T4-C5_vv,ANO_0212_51_T4-C5_vv_1,,,
,,,,,,,2,,,,S23,3.2,7,3,,,,,,,,,,,,,___,____2,,,
,,,,,,,3,,,,S22,4.3,8,2,,,,,,,,,,,,,___,____3,,,
